"E/V","I/uA"
-2.5550000E-01,-6.6290000E-01
-2.5600000E-01,-3.8800000E-01
-2.5650000E-01,-6.6100000E-01
-2.5700000E-01,-3.3990000E-01
-2.5750000E-01,-6.4890000E-01
-2.5800000E-01,-3.2440000E-01
-2.5850000E-01,-6.5230000E-01
-2.5900000E-01,-3.2140000E-01
-2.5950000E-01,-6.4820000E-01
-2.6000000E-01,-2.5590000E-01
-2.6050000E-01,-6.5460000E-01
-2.6100000E-01,-2.7950000E-01
-2.6150000E-01,-6.3880000E-01
-2.6200000E-01,-3.2950000E-01
-2.6250000E-01,-5.9470000E-01
-2.6300000E-01,-3.4000000E-01
-2.6350000E-01,-5.4230000E-01
-2.6400000E-01,-3.2100000E-01
-2.6450000E-01,-6.8070000E-01
-2.6500000E-01,-3.2910000E-01
-2.6550000E-01,-7.2380000E-01
-2.6600000E-01,-5.1470000E-01
-2.6650000E-01,-7.9910000E-01
-2.6700000E-01,-6.0500000E-01
-2.6750000E-01,-8.4060000E-01
-2.6800000E-01,-6.0080000E-01
-2.6850000E-01,-8.7590000E-01
-2.6900000E-01,-5.9990000E-01
-2.6950000E-01,-8.0320000E-01
-2.7000000E-01,-5.8680000E-01
-2.7050000E-01,-7.9930000E-01
-2.7100000E-01,-5.1130000E-01
-2.7150000E-01,-8.2490000E-01
-2.7200000E-01,-5.2870000E-01
-2.7250000E-01,-7.4290000E-01
-2.7300000E-01,-4.9170000E-01
-2.7350000E-01,-7.5950000E-01
-2.7400000E-01,-4.2710000E-01
-2.7450000E-01,-6.7010000E-01
-2.7500000E-01,-4.5970000E-01
-2.7550000E-01,-6.6710000E-01
-2.7600000E-01,-4.2830000E-01
-2.7650000E-01,-6.6890000E-01
-2.7700000E-01,-4.1850000E-01
-2.7750000E-01,-5.9830000E-01
-2.7800000E-01,-3.6600000E-01
-2.7850000E-01,-6.7350000E-01
-2.7900000E-01,-3.7040000E-01
-2.7950000E-01,-6.2120000E-01
-2.8000000E-01,-4.3790000E-01
-2.8050000E-01,-6.1170000E-01
-2.8100000E-01,-3.6020000E-01
-2.8150000E-01,-6.3870000E-01
-2.8200000E-01,-4.2150000E-01
-2.8250000E-01,-5.9640000E-01
-2.8300000E-01,-3.6460000E-01
-2.8350000E-01,-6.5150000E-01
-2.8400000E-01,-3.6330000E-01
-2.8450000E-01,-5.8710000E-01
-2.8500000E-01,-3.6180000E-01
-2.8550000E-01,-6.6520000E-01
-2.8600000E-01,-4.0640000E-01
-2.8650000E-01,-7.4840000E-01
-2.8700000E-01,-5.5190000E-01
-2.8750000E-01,-8.5570000E-01
-2.8800000E-01,-5.8510000E-01
-2.8850000E-01,-8.5240000E-01
-2.8900000E-01,-6.2620000E-01
-2.8950000E-01,-8.6080000E-01
-2.9000000E-01,-6.0810000E-01
-2.9050000E-01,-8.7990000E-01
-2.9100000E-01,-5.3350000E-01
-2.9150000E-01,-8.4170000E-01
-2.9200000E-01,-5.5890000E-01
-2.9250000E-01,-8.1720000E-01
-2.9300000E-01,-5.1140000E-01
-2.9350000E-01,-7.5000000E-01
-2.9400000E-01,-5.3820000E-01
-2.9450000E-01,-7.4920000E-01
-2.9500000E-01,-4.5750000E-01
-2.9550000E-01,-7.2890000E-01
-2.9600000E-01,-4.8860000E-01
-2.9650000E-01,-7.1520000E-01
-2.9700000E-01,-4.4150000E-01
-2.9750000E-01,-6.7670000E-01
-2.9800000E-01,-4.2170000E-01
-2.9850000E-01,-7.4090000E-01
-2.9900000E-01,-4.0330000E-01
-2.9950000E-01,-6.5570000E-01
-3.0000000E-01,-4.0350000E-01
-3.0050000E-01,-7.3990000E-01
-3.0100000E-01,-3.6200000E-01
-3.0150000E-01,-6.6470000E-01
-3.0200000E-01,-4.4830000E-01
-3.0250000E-01,-6.7000000E-01
-3.0300000E-01,-3.7250000E-01
-3.0350000E-01,-6.1890000E-01
-3.0400000E-01,-4.2640000E-01
-3.0450000E-01,-6.8520000E-01
-3.0500000E-01,-3.5190000E-01
-3.0550000E-01,-6.7000000E-01
-3.0600000E-01,-4.0490000E-01
-3.0650000E-01,-7.2330000E-01
-3.0700000E-01,-3.9510000E-01
-3.0750000E-01,-8.4630000E-01
-3.0800000E-01,-5.3570000E-01
-3.0850000E-01,-8.6060000E-01
-3.0900000E-01,-5.8990000E-01
-3.0950000E-01,-9.4690000E-01
-3.1000000E-01,-6.8320000E-01
-3.1050000E-01,-8.7980000E-01
-3.1100000E-01,-6.3650000E-01
-3.1150000E-01,-8.6620000E-01
-3.1200000E-01,-6.6280000E-01
-3.1250000E-01,-8.5070000E-01
-3.1300000E-01,-6.4830000E-01
-3.1350000E-01,-8.2420000E-01
-3.1400000E-01,-5.9000000E-01
-3.1450000E-01,-8.8450000E-01
-3.1500000E-01,-5.2560000E-01
-3.1550000E-01,-8.2920000E-01
-3.1600000E-01,-5.7220000E-01
-3.1650000E-01,-7.4460000E-01
-3.1700000E-01,-4.6480000E-01
-3.1750000E-01,-7.4430000E-01
-3.1800000E-01,-5.4690000E-01
-3.1850000E-01,-8.0080000E-01
-3.1900000E-01,-4.7060000E-01
-3.1950000E-01,-7.2780000E-01
-3.2000000E-01,-4.9570000E-01
-3.2050000E-01,-7.4670000E-01
-3.2100000E-01,-3.9550000E-01
-3.2150000E-01,-7.2190000E-01
-3.2200000E-01,-4.5410000E-01
-3.2250000E-01,-7.3810000E-01
-3.2300000E-01,-4.0780000E-01
-3.2350000E-01,-6.8990000E-01
-3.2400000E-01,-4.4690000E-01
-3.2450000E-01,-7.3930000E-01
-3.2500000E-01,-4.7760000E-01
-3.2550000E-01,-6.3350000E-01
-3.2600000E-01,-4.3320000E-01
-3.2650000E-01,-7.0060000E-01
-3.2700000E-01,-4.4890000E-01
-3.2750000E-01,-6.8860000E-01
-3.2800000E-01,-4.8250000E-01
-3.2850000E-01,-8.3610000E-01
-3.2900000E-01,-6.7020000E-01
-3.2950000E-01,-9.1770000E-01
-3.3000000E-01,-7.0010000E-01
-3.3050000E-01,-9.1370000E-01
-3.3100000E-01,-6.7760000E-01
-3.3150000E-01,-9.7830000E-01
-3.3200000E-01,-6.9990000E-01
-3.3250000E-01,-9.1480000E-01
-3.3300000E-01,-6.6920000E-01
-3.3350000E-01,-9.3030000E-01
-3.3400000E-01,-6.8540000E-01
-3.3450000E-01,-8.3630000E-01
-3.3500000E-01,-6.5960000E-01
-3.3550000E-01,-8.6110000E-01
-3.3600000E-01,-6.1880000E-01
-3.3650000E-01,-7.9110000E-01
-3.3700000E-01,-5.9480000E-01
-3.3750000E-01,-8.8300000E-01
-3.3800000E-01,-6.0530000E-01
-3.3850000E-01,-7.8430000E-01
-3.3900000E-01,-5.2240000E-01
-3.3950000E-01,-7.2510000E-01
-3.4000000E-01,-5.4540000E-01
-3.4050000E-01,-7.9750000E-01
-3.4100000E-01,-5.6860000E-01
-3.4150000E-01,-7.0450000E-01
-3.4200000E-01,-5.0190000E-01
-3.4250000E-01,-6.8920000E-01
-3.4300000E-01,-5.5190000E-01
-3.4350000E-01,-7.3450000E-01
-3.4400000E-01,-5.1910000E-01
-3.4450000E-01,-6.8950000E-01
-3.4500000E-01,-4.8850000E-01
-3.4550000E-01,-6.4990000E-01
-3.4600000E-01,-5.9890000E-01
-3.4650000E-01,-7.0590000E-01
-3.4700000E-01,-5.1960000E-01
-3.4750000E-01,-6.4200000E-01
-3.4800000E-01,-5.5850000E-01
-3.4850000E-01,-7.7440000E-01
-3.4900000E-01,-5.6980000E-01
-3.4950000E-01,-7.6890000E-01
-3.5000000E-01,-6.9810000E-01
-3.5050000E-01,-9.1160000E-01
-3.5100000E-01,-7.2960000E-01
-3.5150000E-01,-9.9700000E-01
-3.5200000E-01,-7.6730000E-01
-3.5250000E-01,-9.4610000E-01
-3.5300000E-01,-8.0470000E-01
-3.5350000E-01,-9.4150000E-01
-3.5400000E-01,-7.5330000E-01
-3.5450000E-01,-8.5360000E-01
-3.5500000E-01,-7.6490000E-01
-3.5550000E-01,-8.9120000E-01
-3.5600000E-01,-7.5650000E-01
-3.5650000E-01,-8.9100000E-01
-3.5700000E-01,-7.3900000E-01
-3.5750000E-01,-7.8900000E-01
-3.5800000E-01,-6.7670000E-01
-3.5850000E-01,-8.1620000E-01
-3.5900000E-01,-6.8430000E-01
-3.5950000E-01,-8.5620000E-01
-3.6000000E-01,-6.3030000E-01
-3.6050000E-01,-7.7560000E-01
-3.6100000E-01,-6.5340000E-01
-3.6150000E-01,-8.5560000E-01
-3.6200000E-01,-5.8270000E-01
-3.6250000E-01,-7.3040000E-01
-3.6300000E-01,-6.3670000E-01
-3.6350000E-01,-7.8570000E-01
-3.6400000E-01,-6.4600000E-01
-3.6450000E-01,-7.3190000E-01
-3.6500000E-01,-6.0990000E-01
-3.6550000E-01,-6.9340000E-01
-3.6600000E-01,-6.2640000E-01
-3.6650000E-01,-7.2040000E-01
-3.6700000E-01,-6.4620000E-01
-3.6750000E-01,-7.1500000E-01
-3.6800000E-01,-6.2180000E-01
-3.6850000E-01,-7.4270000E-01
-3.6900000E-01,-5.7660000E-01
-3.6950000E-01,-7.4180000E-01
-3.7000000E-01,-6.6110000E-01
-3.7050000E-01,-8.8010000E-01
-3.7100000E-01,-7.3630000E-01
-3.7150000E-01,-9.4840000E-01
-3.7200000E-01,-8.0310000E-01
-3.7250000E-01,-9.8690000E-01
-3.7300000E-01,-8.5270000E-01
-3.7350000E-01,-1.0120000E+00
-3.7400000E-01,-9.0890000E-01
-3.7450000E-01,-1.0321000E+00
-3.7500000E-01,-8.5540000E-01
-3.7550000E-01,-1.0753000E+00
-3.7600000E-01,-8.3320000E-01
-3.7650000E-01,-1.0449000E+00
-3.7700000E-01,-8.1760000E-01
-3.7750000E-01,-9.1560000E-01
-3.7800000E-01,-7.2820000E-01
-3.7850000E-01,-9.0890000E-01
-3.7900000E-01,-6.9730000E-01
-3.7950000E-01,-8.8700000E-01
-3.8000000E-01,-7.4050000E-01
-3.8050000E-01,-8.0620000E-01
-3.8100000E-01,-7.3610000E-01
-3.8150000E-01,-8.4100000E-01
-3.8200000E-01,-7.7800000E-01
-3.8250000E-01,-8.6800000E-01
-3.8300000E-01,-7.5630000E-01
-3.8350000E-01,-8.3900000E-01
-3.8400000E-01,-6.8520000E-01
-3.8450000E-01,-7.9060000E-01
-3.8500000E-01,-6.5990000E-01
-3.8550000E-01,-7.6800000E-01
-3.8600000E-01,-6.8660000E-01
-3.8650000E-01,-8.5970000E-01
-3.8700000E-01,-7.0190000E-01
-3.8750000E-01,-8.1730000E-01
-3.8800000E-01,-6.4640000E-01
-3.8850000E-01,-8.3120000E-01
-3.8900000E-01,-6.2720000E-01
-3.8950000E-01,-8.0710000E-01
-3.9000000E-01,-7.0140000E-01
-3.9050000E-01,-8.5220000E-01
-3.9100000E-01,-7.0110000E-01
-3.9150000E-01,-9.0270000E-01
-3.9200000E-01,-8.0220000E-01
-3.9250000E-01,-1.0122000E+00
-3.9300000E-01,-9.0560000E-01
-3.9350000E-01,-1.1057000E+00
-3.9400000E-01,-9.2800000E-01
-3.9450000E-01,-1.0204000E+00
-3.9500000E-01,-9.5380000E-01
-3.9550000E-01,-1.0587000E+00
-3.9600000E-01,-9.4310000E-01
-3.9650000E-01,-1.0519000E+00
-3.9700000E-01,-9.6360000E-01
-3.9750000E-01,-1.0502000E+00
-3.9800000E-01,-9.8020000E-01
-3.9850000E-01,-1.0023000E+00
-3.9900000E-01,-9.2890000E-01
-3.9950000E-01,-1.0104000E+00
-4.0000000E-01,-8.7600000E-01
-4.0050000E-01,-9.8290000E-01
-4.0100000E-01,-9.2860000E-01
-4.0150000E-01,-9.9700000E-01
-4.0200000E-01,-8.6210000E-01
-4.0250000E-01,-9.1420000E-01
-4.0300000E-01,-8.2090000E-01
-4.0350000E-01,-8.7480000E-01
-4.0400000E-01,-7.7270000E-01
-4.0450000E-01,-8.5890000E-01
-4.0500000E-01,-7.9620000E-01
-4.0550000E-01,-8.3350000E-01
-4.0600000E-01,-8.2860000E-01
-4.0650000E-01,-8.3200000E-01
-4.0700000E-01,-7.9960000E-01
-4.0750000E-01,-8.5960000E-01
-4.0800000E-01,-7.8560000E-01
-4.0850000E-01,-8.2070000E-01
-4.0900000E-01,-8.0120000E-01
-4.0950000E-01,-8.5370000E-01
-4.1000000E-01,-8.1600000E-01
-4.1050000E-01,-9.2090000E-01
-4.1100000E-01,-8.2390000E-01
-4.1150000E-01,-9.2140000E-01
-4.1200000E-01,-8.5120000E-01
-4.1250000E-01,-9.7340000E-01
-4.1300000E-01,-9.8470000E-01
-4.1350000E-01,-1.0836000E+00
-4.1400000E-01,-1.0890000E+00
-4.1450000E-01,-1.2005000E+00
-4.1500000E-01,-1.1099000E+00
-4.1550000E-01,-1.1748000E+00
-4.1600000E-01,-1.1477000E+00
-4.1650000E-01,-1.1350000E+00
-4.1700000E-01,-1.1267000E+00
-4.1750000E-01,-1.1885000E+00
-4.1800000E-01,-1.0307000E+00
-4.1850000E-01,-1.0747000E+00
-4.1900000E-01,-9.8240000E-01
-4.1950000E-01,-1.1206000E+00
-4.2000000E-01,-1.0846000E+00
-4.2050000E-01,-1.0785000E+00
-4.2100000E-01,-1.0063000E+00
-4.2150000E-01,-9.9830000E-01
-4.2200000E-01,-9.8970000E-01
-4.2250000E-01,-9.9730000E-01
-4.2300000E-01,-9.6640000E-01
-4.2350000E-01,-1.0007000E+00
-4.2400000E-01,-9.8260000E-01
-4.2450000E-01,-9.9300000E-01
-4.2500000E-01,-9.4710000E-01
-4.2550000E-01,-9.6380000E-01
-4.2600000E-01,-8.6700000E-01
-4.2650000E-01,-8.9940000E-01
-4.2700000E-01,-9.5550000E-01
-4.2750000E-01,-9.8280000E-01
-4.2800000E-01,-1.0335000E+00
-4.2850000E-01,-1.0495000E+00
-4.2900000E-01,-9.0110000E-01
-4.2950000E-01,-9.2330000E-01
-4.3000000E-01,-9.0650000E-01
-4.3050000E-01,-9.1970000E-01
-4.3100000E-01,-8.8480000E-01
-4.3150000E-01,-9.1440000E-01
-4.3200000E-01,-9.2500000E-01
-4.3250000E-01,-9.6750000E-01
-4.3300000E-01,-9.7340000E-01
-4.3350000E-01,-9.9980000E-01
-4.3400000E-01,-1.0950000E+00
-4.3450000E-01,-1.1600000E+00
-4.3500000E-01,-1.2083000E+00
-4.3550000E-01,-1.2503000E+00
-4.3600000E-01,-1.2580000E+00
-4.3650000E-01,-1.2794000E+00
-4.3700000E-01,-1.2275000E+00
-4.3750000E-01,-1.2457000E+00
-4.3800000E-01,-1.2744000E+00
-4.3850000E-01,-1.2610000E+00
-4.3900000E-01,-1.2634000E+00
-4.3950000E-01,-1.1331000E+00
-4.4000000E-01,-1.1578000E+00
-4.4050000E-01,-1.1584000E+00
-4.4100000E-01,-1.1258000E+00
-4.4150000E-01,-1.1839000E+00
-4.4200000E-01,-1.1623000E+00
-4.4250000E-01,-1.1357000E+00
-4.4300000E-01,-1.0216000E+00
-4.4350000E-01,-1.1676000E+00
-4.4400000E-01,-1.0467000E+00
-4.4450000E-01,-1.1652000E+00
-4.4500000E-01,-1.1224000E+00
-4.4550000E-01,-1.1228000E+00
-4.4600000E-01,-1.1007000E+00
-4.4650000E-01,-1.0750000E+00
-4.4700000E-01,-1.0614000E+00
-4.4750000E-01,-1.1139000E+00
-4.4800000E-01,-1.1248000E+00
-4.4850000E-01,-1.0757000E+00
-4.4900000E-01,-1.1041000E+00
-4.4950000E-01,-1.0398000E+00
-4.5000000E-01,-1.0347000E+00
-4.5050000E-01,-1.0476000E+00
-4.5100000E-01,-1.0599000E+00
-4.5150000E-01,-1.0306000E+00
-4.5200000E-01,-1.0535000E+00
-4.5250000E-01,-1.0173000E+00
-4.5300000E-01,-1.0548000E+00
-4.5350000E-01,-1.0670000E+00
-4.5400000E-01,-1.1281000E+00
-4.5450000E-01,-1.1381000E+00
-4.5500000E-01,-1.2038000E+00
-4.5550000E-01,-1.2721000E+00
-4.5600000E-01,-1.3054000E+00
-4.5650000E-01,-1.2914000E+00
-4.5700000E-01,-1.3546000E+00
-4.5750000E-01,-1.2951000E+00
-4.5800000E-01,-1.4030000E+00
-4.5850000E-01,-1.4217000E+00
-4.5900000E-01,-1.3301000E+00
-4.5950000E-01,-1.3133000E+00
-4.6000000E-01,-1.3806000E+00
-4.6050000E-01,-1.3716000E+00
-4.6100000E-01,-1.3493000E+00
-4.6150000E-01,-1.3085000E+00
-4.6200000E-01,-1.3485000E+00
-4.6250000E-01,-1.2776000E+00
-4.6300000E-01,-1.3172000E+00
-4.6350000E-01,-1.2118000E+00
-4.6400000E-01,-1.2881000E+00
-4.6450000E-01,-1.2131000E+00
-4.6500000E-01,-1.2492000E+00
-4.6550000E-01,-1.2135000E+00
-4.6600000E-01,-1.2908000E+00
-4.6650000E-01,-1.1647000E+00
-4.6700000E-01,-1.2307000E+00
-4.6750000E-01,-1.2175000E+00
-4.6800000E-01,-1.2438000E+00
-4.6850000E-01,-1.1821000E+00
-4.6900000E-01,-1.2062000E+00
-4.6950000E-01,-1.2204000E+00
-4.7000000E-01,-1.2769000E+00
-4.7050000E-01,-1.2235000E+00
-4.7100000E-01,-1.2967000E+00
-4.7150000E-01,-1.2401000E+00
-4.7200000E-01,-1.3435000E+00
-4.7250000E-01,-1.2446000E+00
-4.7300000E-01,-1.2594000E+00
-4.7350000E-01,-1.1686000E+00
-4.7400000E-01,-1.2280000E+00
-4.7450000E-01,-1.2083000E+00
-4.7500000E-01,-1.3145000E+00
-4.7550000E-01,-1.3294000E+00
-4.7600000E-01,-1.4569000E+00
-4.7650000E-01,-1.4544000E+00
-4.7700000E-01,-1.5944000E+00
-4.7750000E-01,-1.4965000E+00
-4.7800000E-01,-1.6482000E+00
-4.7850000E-01,-1.5012000E+00
-4.7900000E-01,-1.5786000E+00
-4.7950000E-01,-1.4775000E+00
-4.8000000E-01,-1.5864000E+00
-4.8050000E-01,-1.4485000E+00
-4.8100000E-01,-1.6211000E+00
-4.8150000E-01,-1.5253000E+00
-4.8200000E-01,-1.6429000E+00
-4.8250000E-01,-1.4299000E+00
-4.8300000E-01,-1.5638000E+00
-4.8350000E-01,-1.4766000E+00
-4.8400000E-01,-1.6006000E+00
-4.8450000E-01,-1.4707000E+00
-4.8500000E-01,-1.5624000E+00
-4.8550000E-01,-1.3934000E+00
-4.8600000E-01,-1.5429000E+00
-4.8650000E-01,-1.4306000E+00
-4.8700000E-01,-1.5430000E+00
-4.8750000E-01,-1.3594000E+00
-4.8800000E-01,-1.6005000E+00
-4.8850000E-01,-1.3595000E+00
-4.8900000E-01,-1.5705000E+00
-4.8950000E-01,-1.3567000E+00
-4.9000000E-01,-1.5636000E+00
-4.9050000E-01,-1.3665000E+00
-4.9100000E-01,-1.5554000E+00
-4.9150000E-01,-1.3654000E+00
-4.9200000E-01,-1.5148000E+00
-4.9250000E-01,-1.3792000E+00
-4.9300000E-01,-1.5524000E+00
-4.9350000E-01,-1.4890000E+00
-4.9400000E-01,-1.5530000E+00
-4.9450000E-01,-1.5077000E+00
-4.9500000E-01,-1.6154000E+00
-4.9550000E-01,-1.4886000E+00
-4.9600000E-01,-1.6126000E+00
-4.9650000E-01,-1.4930000E+00
-4.9700000E-01,-1.7610000E+00
-4.9750000E-01,-1.6027000E+00
-4.9800000E-01,-1.8393000E+00
-4.9850000E-01,-1.6700000E+00
-4.9900000E-01,-1.9045000E+00
-4.9950000E-01,-1.7349000E+00
-5.0000000E-01,-1.9432000E+00
-5.0050000E-01,-1.7436000E+00
-5.0100000E-01,-1.9263000E+00
-5.0150000E-01,-1.8751000E+00
-5.0200000E-01,-1.9179000E+00
-5.0250000E-01,-1.8992000E+00
-5.0300000E-01,-1.8537000E+00
-5.0350000E-01,-1.8571000E+00
-5.0400000E-01,-1.7868000E+00
-5.0450000E-01,-1.8433000E+00
-5.0500000E-01,-1.7648000E+00
-5.0550000E-01,-1.8106000E+00
-5.0600000E-01,-1.7724000E+00
-5.0650000E-01,-1.8137000E+00
-5.0700000E-01,-1.8052000E+00
-5.0750000E-01,-1.8354000E+00
-5.0800000E-01,-1.8310000E+00
-5.0850000E-01,-1.9053000E+00
-5.0900000E-01,-1.8212000E+00
-5.0950000E-01,-1.8645000E+00
-5.1000000E-01,-1.8298000E+00
-5.1050000E-01,-1.7700000E+00
-5.1100000E-01,-1.8946000E+00
-5.1150000E-01,-1.7564000E+00
-5.1200000E-01,-1.9105000E+00
-5.1250000E-01,-1.8106000E+00
-5.1300000E-01,-1.9622000E+00
-5.1350000E-01,-1.8175000E+00
-5.1400000E-01,-1.9827000E+00
-5.1450000E-01,-1.7559000E+00
-5.1500000E-01,-1.9517000E+00
-5.1550000E-01,-1.7903000E+00
-5.1600000E-01,-1.9731000E+00
-5.1650000E-01,-1.8221000E+00
-5.1700000E-01,-2.0312000E+00
-5.1750000E-01,-1.8725000E+00
-5.1800000E-01,-2.2209000E+00
-5.1850000E-01,-2.1135000E+00
-5.1900000E-01,-2.2944000E+00
-5.1950000E-01,-2.0812000E+00
-5.2000000E-01,-2.3104000E+00
-5.2050000E-01,-2.1625000E+00
-5.2100000E-01,-2.3897000E+00
-5.2150000E-01,-2.2484000E+00
-5.2200000E-01,-2.4025000E+00
-5.2250000E-01,-2.2540000E+00
-5.2300000E-01,-2.4533000E+00
-5.2350000E-01,-2.2581000E+00
-5.2400000E-01,-2.4022000E+00
-5.2450000E-01,-2.1989000E+00
-5.2500000E-01,-2.3770000E+00
-5.2550000E-01,-2.1939000E+00
-5.2600000E-01,-2.4004000E+00
-5.2650000E-01,-2.2248000E+00
-5.2700000E-01,-2.4240000E+00
-5.2750000E-01,-2.2409000E+00
-5.2800000E-01,-2.3712000E+00
-5.2850000E-01,-2.2204000E+00
-5.2900000E-01,-2.3694000E+00
-5.2950000E-01,-2.2702000E+00
-5.3000000E-01,-2.4430000E+00
-5.3050000E-01,-2.2260000E+00
-5.3100000E-01,-2.4245000E+00
-5.3150000E-01,-2.2373000E+00
-5.3200000E-01,-2.4305000E+00
-5.3250000E-01,-2.2932000E+00
-5.3300000E-01,-2.5246000E+00
-5.3350000E-01,-2.2336000E+00
-5.3400000E-01,-2.4521000E+00
-5.3450000E-01,-2.2822000E+00
-5.3500000E-01,-2.5450000E+00
-5.3550000E-01,-2.3458000E+00
-5.3600000E-01,-2.5032000E+00
-5.3650000E-01,-2.3830000E+00
-5.3700000E-01,-2.5568000E+00
-5.3750000E-01,-2.3744000E+00
-5.3800000E-01,-2.5761000E+00
-5.3850000E-01,-2.4588000E+00
-5.3900000E-01,-2.7267000E+00
-5.3950000E-01,-2.5935000E+00
-5.4000000E-01,-2.8507000E+00
-5.4050000E-01,-2.7049000E+00
-5.4100000E-01,-2.9679000E+00
-5.4150000E-01,-2.7522000E+00
-5.4200000E-01,-3.0173000E+00
-5.4250000E-01,-2.8371000E+00
-5.4300000E-01,-3.0540000E+00
-5.4350000E-01,-2.8344000E+00
-5.4400000E-01,-3.1053000E+00
-5.4450000E-01,-2.9056000E+00
-5.4500000E-01,-3.0894000E+00
-5.4550000E-01,-2.8261000E+00
-5.4600000E-01,-3.0957000E+00
-5.4650000E-01,-2.8857000E+00
-5.4700000E-01,-3.0895000E+00
-5.4750000E-01,-2.8778000E+00
-5.4800000E-01,-3.0896000E+00
-5.4850000E-01,-2.9248000E+00
-5.4900000E-01,-3.1125000E+00
-5.4950000E-01,-2.8972000E+00
-5.5000000E-01,-3.1197000E+00
-5.5050000E-01,-2.8868000E+00
-5.5100000E-01,-3.0977000E+00
-5.5150000E-01,-2.8782000E+00
-5.5200000E-01,-3.1159000E+00
-5.5250000E-01,-2.9263000E+00
-5.5300000E-01,-3.2272000E+00
-5.5350000E-01,-2.9999000E+00
-5.5400000E-01,-3.2252000E+00
-5.5450000E-01,-3.0075000E+00
-5.5500000E-01,-3.2127000E+00
-5.5550000E-01,-2.9875000E+00
-5.5600000E-01,-3.2728000E+00
-5.5650000E-01,-3.0491000E+00
-5.5700000E-01,-3.3346000E+00
-5.5750000E-01,-3.1033000E+00
-5.5800000E-01,-3.3810000E+00
-5.5850000E-01,-3.1475000E+00
-5.5900000E-01,-3.3999000E+00
-5.5950000E-01,-3.2251000E+00
-5.6000000E-01,-3.5613000E+00
-5.6050000E-01,-3.3948000E+00
-5.6100000E-01,-3.7248000E+00
-5.6150000E-01,-3.5015000E+00
-5.6200000E-01,-3.8373000E+00
-5.6250000E-01,-3.5192000E+00
-5.6300000E-01,-3.8323000E+00
-5.6350000E-01,-3.6091000E+00
-5.6400000E-01,-3.9999000E+00
-5.6450000E-01,-3.6681000E+00
-5.6500000E-01,-4.0013000E+00
-5.6550000E-01,-3.6224000E+00
-5.6600000E-01,-3.9520000E+00
-5.6650000E-01,-3.6354000E+00
-5.6700000E-01,-3.9878000E+00
-5.6750000E-01,-3.6768000E+00
-5.6800000E-01,-4.0178000E+00
-5.6850000E-01,-3.7541000E+00
-5.6900000E-01,-4.0269000E+00
-5.6950000E-01,-3.7434000E+00
-5.7000000E-01,-4.0190000E+00
-5.7050000E-01,-3.7803000E+00
-5.7100000E-01,-4.1052000E+00
-5.7150000E-01,-3.8946000E+00
-5.7200000E-01,-4.1586000E+00
-5.7250000E-01,-3.8606000E+00
-5.7300000E-01,-4.1447000E+00
-5.7350000E-01,-3.8997000E+00
-5.7400000E-01,-4.1630000E+00
-5.7450000E-01,-3.9185000E+00
-5.7500000E-01,-4.2334000E+00
-5.7550000E-01,-3.9957000E+00
-5.7600000E-01,-4.2500000E+00
-5.7650000E-01,-4.0188000E+00
-5.7700000E-01,-4.3158000E+00
-5.7750000E-01,-4.0841000E+00
-5.7800000E-01,-4.3842000E+00
-5.7850000E-01,-4.1111000E+00
-5.7900000E-01,-4.3877000E+00
-5.7950000E-01,-4.1490000E+00
-5.8000000E-01,-4.5222000E+00
-5.8050000E-01,-4.3242000E+00
-5.8100000E-01,-4.6619000E+00
-5.8150000E-01,-4.4421000E+00
-5.8200000E-01,-4.8182000E+00
-5.8250000E-01,-4.5484000E+00
-5.8300000E-01,-4.9681000E+00
-5.8350000E-01,-4.7250000E+00
-5.8400000E-01,-5.0532000E+00
-5.8450000E-01,-4.6944000E+00
-5.8500000E-01,-5.1221000E+00
-5.8550000E-01,-4.7662000E+00
-5.8600000E-01,-5.0640000E+00
-5.8650000E-01,-4.8161000E+00
-5.8700000E-01,-5.2079000E+00
-5.8750000E-01,-4.9250000E+00
-5.8800000E-01,-5.2177000E+00
-5.8850000E-01,-4.9156000E+00
-5.8900000E-01,-5.2320000E+00
-5.8950000E-01,-5.0124000E+00
-5.9000000E-01,-5.3048000E+00
-5.9050000E-01,-4.9992000E+00
-5.9100000E-01,-5.4058000E+00
-5.9150000E-01,-5.0611000E+00
-5.9200000E-01,-5.3949000E+00
-5.9250000E-01,-5.0790000E+00
-5.9300000E-01,-5.4285000E+00
-5.9350000E-01,-5.2075000E+00
-5.9400000E-01,-5.5627000E+00
-5.9450000E-01,-5.2436000E+00
-5.9500000E-01,-5.5350000E+00
-5.9550000E-01,-5.3549000E+00
-5.9600000E-01,-5.6450000E+00
-5.9650000E-01,-5.3572000E+00
-5.9700000E-01,-5.6888000E+00
-5.9750000E-01,-5.5075000E+00
-5.9800000E-01,-5.7615000E+00
-5.9850000E-01,-5.4628000E+00
-5.9900000E-01,-5.8853000E+00
-5.9950000E-01,-5.5756000E+00
-6.0000000E-01,-5.8970000E+00
-6.0050000E-01,-5.6458000E+00
-6.0100000E-01,-5.9983000E+00
-6.0150000E-01,-5.7672000E+00
-6.0200000E-01,-6.2207000E+00
-6.0250000E-01,-6.0206000E+00
-6.0300000E-01,-6.2951000E+00
-6.0350000E-01,-6.1207000E+00
-6.0400000E-01,-6.4667000E+00
-6.0450000E-01,-6.2956000E+00
